taxonomy_id,name,taxonomy_lvl
1286181,Mycolicibacterium arabiense,S
1332264,Tessaracoccus aquimaris,S
3239996,Nonomuraea sp. CA-141351,S
467976,Iamia majanohamensis,S
2975317,Paenibacillus sp. FSL P2-0136,S
1736,Eubacterium limosum,S
2066483,Candidatus Chromulinivorax destructor,S
2025349,Novosphingobium sp. 9,S
3404056,Sphingobium sp. R-21,S
3240374,Bradyrhizobium sp. 930_D9_N1_4,S
359,Rhizobium rhizogenes,S
1842539,Bosea sp. RAC05,S
1609966,Actibacterium sp. EMB200-NS6,S
43057,Cereibacter azotoformans,S
137722,Azospirillum sp. B510,S
2823693,Phenylobacterium montanum,S
885040,Enterobacter soli,S
104087,Pseudomonas frederiksbergensis,S
1198456,Ectopseudomonas guguanensis,S
2010829,Aerosticca soli,S
37487,Marichromatium purpuratum,S
702114,Methylomonas koyamae,S
243629,Hydrocarboniphaga effusa,S
1548547,Woeseia oceani,S
179879,Burkholderia anthina,S
28097,Ralstonia syzygii,S
2478662,Acidovorax sp. 1608163,S
80867,Paracidovorax avenae,S
863372,Herbaspirillum huttiense,S
90244,Oligella ureolytica,S
2937774,Prevotella sp. E15-22,S
861299,Gemmatirosa kalamazoonensis,S
2528026,Maioricimonas rarisocia,S
3133325,Sorangium sp. So ce1000,S
1391654,Labilithrix luteola,S
2719987,Entomospira nematocerorum,S
3403460,Streptomyces sp. BI20,S
2903797,Streptomyces sp. NBC_01244,S
3081765,Streptomyces sp. N50,S
1897060,Cryobacterium sp. SO2,S
715473,Amycolatopsis acidiphila,S
3435883,Lentzea xerophila,S
93944,Nonomuraea gerenzanensis,S
1911587,Virgibacillus sp. 6R,S
300825,Shouchella lehensis,S
2758563,Paenibacillus sp. 19GGS1-52,S
228574,Paenibacillus lactis,S
40520,Blautia obeum,S
88431,Dorea longicatena,S
542,Zymomonas mobilis,S
3133696,Bradyrhizobium sp. A5,S
921,Ancylobacter novellus,S
3072793,Acuticoccus sp. MNP-M23,S
2867020,Ruegeria sp. B32,S
3092147,Tateyamaria sp. SN3-11,S
13160,Brevundimonas bullata,S
2024849,Candidatus Pelagibacter sp.,S
1510570,Rahnella victoriana,S
314722,Pseudoxanthomonas suwonensis,S
2601894,Halioglobus maricola,S
393662,Congregibacter litoralis,S
1166950,Candidatus Thiodictyon syntrophicum,S
1416627,Oceanisphaera profunda,S
1141883,Massilia putida,S
2282475,Achromobacter sp. B7,S
447689,Tenacibaculum soleae,S
2879938,Chryseobacterium sp. MEBOG06,S
266749,Kaistella jeonii,S
3119007,Gaopeijia maritima,S
1930277,Rosistilla ulvae,S
2903808,Streptomyces sp. NBC_01276,S
2975714,Streptomyces sp. NBC_00335,S
367299,Phycicoccus jejuensis,S
3416666,Ornithinimicrobium sp. W1665,S
2857060,Mycobacterium sp. SMC-8,S
2914159,Amycolatopsis sp. FU40,S
2865833,Pseudonocardia sp. DSM 110487,S
3237105,Niallia tiangongensis,S
392011,Alicyclobacillus fastidiosus,S
3142938,Limosilactobacillus allomucosae,S
1868793,Jeotgalibaca porci,S
2764711,Nostoc sp. MS1,S
48254,Torulaspora globosa,S
3412034,Methanobacterium sp. MBAC-LM,S
2804617,Sphingomonas sp. LHG3406-1,S
2896849,Novosphingobium kaempferiae,S
450378,Croceicoccus marinus,S
2026624,Parasphingopyxis algicola,S
1325107,Bradyrhizobium zhanjiangense,S
2590016,Labrenzia sp. PHM005,S
2082387,Mesorhizobium sp. Pch-S,S
2267699,Nitratireductor thuwali,S
2709380,Starkeya sp. ORNL1,S
3019544,Hyphomicrobium sp. DMF-1,S
2593653,Kaustia mangrovi,S
2434,Roseobacter denitrificans,S
3092148,Tateyamaria sp. SN6-1,S
2587852,Roseivivax sp. THAF30,S
1208324,Celeribacter indicus,S
2579971,Paroceanicella profunda,S
2781899,Lichenicoccus sp.,S
3015997,Brevundimonas sp. NIBR10,S
2493630,Minwuia sp.,S
2565368,Pseudomonas atacamensis,S
3391822,Psychromonas sp. KJ10-2,S
1176533,Luteimonas granuli,S
2071621,Marinomonas sp. FW-1,S
2708301,Kineobactrum salinum,S
449,Legionella hackeliae,S
3066239,Rickettsiella endosymbiont of Miltochrista miniata,S
2508687,Candidatus Thioglobus sp. NP1,S
101571,Burkholderia ubonensis,S
2547399,Paraburkholderia pallida,S
3079014,Cupriavidus sp. BIC8F,S
119219,Cupriavidus metallidurans,S
105219,Ralstonia mannitolilytica,S
225991,Comamonas aquatica,S
2714952,Roseateles sp. DAIF2,S
2005884,Thauera sp. K11,S
2986831,Flavobacterium sp. N2270,S
2058134,Nonlabens sp. MB-3u-79,S
2929800,Chryseobacterium suipulveris,S
2136147,Bacteroides sedimenti,S
397865,Barnesiella viscericola,S
423351,Mucilaginibacter paludis,S
2795974,Stieleria maiorica,S
3064265,Planctellipticum variicoloris,S
64160,Desulfurobacterium thermolithotrophum,S
3015154,Streptomyces sp. WMMC500,S
1841249,Streptomyces sp. RTd22,S
45398,Streptomyces griseoviridis,S
67345,Streptomyces prasinus,S
318424,Mycolicibacterium rufum,S
307121,Micromonospora krabiensis,S
2862460,Dactylosporangium sp. AC04546,S
2217832,Bacillus sp. JAS24-2,S
128574,Paenibacillus brasilensis,S
59845,Paenibacillus illinoisensis,S
53344,Staphylococcus delphini,S
1497681,Listeria newyorkensis,S
152331,Lentilactobacillus parabuchneri,S
115778,Leuconostoc gasicomitatum,S
1521,Ruminiclostridium cellulolyticum,S
39486,Dorea formicigenerans,S
1501268,Prochlorococcus sp. MIT 0604,S
685565,Pseudanabaena sp. ABRG5-3,S
171284,Mycoplasmopsis cynos,S
338192,Nitrosopumilus maritimus,S
1609758,Novosphingobium sp. P6W,S
2565556,Sphingopyxis sp. PAMC25046,S
3108391,Altererythrobacter sp. H2,S
543877,Pelagerythrobacter marensis,S
1325112,Bradyrhizobium sp. CCBAU 53340,S
2782659,Bradyrhizobium sp. 191,S
2898442,Bradyrhizobium sp. 62B,S
1179767,Bradyrhizobium ganzhouense,S
993502,Bradyrhizobium daqingense,S
1898042,Pseudovibrio brasiliensis,S
428,Methylosinus sporium,S
3413936,Hyphomicrobium sp. 1Nfss2.1,S
442121,uncultured Pleomorphomonas sp.,S
1077935,Paracoccus zhejiangensis,S
245188,Yoonia vestfoldensis,S
3388424,Marinibacterium sp. SX1,S
1411902,Pacificitalea manganoxidans,S
74315,Brevundimonas intermedia,S
88688,Caulobacter segnis,S
2601668,Candidatus Nesciobacter abundans,S
1280948,Hyphomonas atlantica,S
61646,Lelliottia amnigena,S
2498113,Limnobaculum zhutongyuii,S
216778,Stenotrophomonas rhizophila,S
128780,Stenotrophomonas acidaminiphila,S
3158582,Rhodanobacter sp. IGA1.0,S
1481923,Vibrio astriarenae,S
3459196,Kushneria sp. Sum13,S
1808001,Acinetobacter sp. LoGeW2-3,S
648794,Aeromonas rivuli,S
337,Burkholderia glumae,S
82541,Cupriavidus gilardii,S
1034889,Variovorax sp. HW608,S
2202141,Chromobacterium phragmitis,S
3379707,Flavobacterium mekongense,S
3003257,Flavobacterium aestivum,S
2745153,Chryseobacterium sp. MYb264,S
2723092,Mucilaginibacter sp. X4EP1,S
3076558,Paraflavitalea speifideaquila,S
490095,Haloferula helveola,S
2813578,Pyxidicoccus parkwayensis,S
879567,Pseudodesulfovibrio piezophilus,S
2296,Desulforapulum autotrophicum,S
3069691,Tunturiibacter empetritectus,S
3394235,Bdellovibrio sp. HCB185ZH,S
2840373,Streptomyces sp. YPW6,S
3240053,Streptomyces sp. CA-146814,S
1967,Streptomyces kanamyceticus,S
235986,Actinacidiphila glaucinigra,S
3023370,Mycolicibacterium sp. TUM20985,S
134601,Mycolicibacterium goodii,S
78331,Mycobacterium canetti,S
33008,Rhodococcus globerulus,S
2714938,Nocardioides piscis,S
2836373,Actinoplanes sp. L3-i22,S
2736640,Pseudonocardia broussonetiae,S
40567,Actinosynnema mirum,S
3240042,Spirillospora sp. CA-294931,S
2722752,Iamia sp. SCSIO 61187,S
33037,Anaerococcus vaginalis,S
1806508,Candidatus Promineifilum breve,S
2609417,Methanochimaera problematica,S
246969,Thermococcus sp. AM4,S
1470067,Nitrosopumilus ureiphilus,S
2728851,Novosphingobium olei,S
3133974,Bradyrhizobium sp. A11,S
1333996,Variibacter gotjawalensis,S
1813451,Peteryoungia desertarenae,S
3077335,Mesorhizobium sp. ISC25,S
2742145,Oricola thermophila,S
2883100,Pseudosulfitobacter sp. DSM 107133,S
3017784,Paracoccus albus,S
3404132,Arenibacterium sp. LLYu02,S
92933,Azospirillum doebereinerae,S
2233999,Skermanella pratensis,S
3230992,Candidatus Pelagibacter sp. Uisw_137,S
767892,Candidatus Puniceispirillum marinum,S
1691903,Mangrovibacter phragmitis,S
3384787,Pseudomonas sp. YH-1,S
300,Ectopseudomonas mendocina,S
2830842,Halopseudomonas nanhaiensis,S
3422216,Dyella sp. KULCS107,S
2911537,Luteibacter aegosomatis,S
2749040,Halomonas sp. SH5A2,S
2182432,Sediminicurvatus halobius,S
148447,Paraburkholderia phymatum,S
134537,Paraburkholderia fungorum,S
1743165,Polynucleobacter arcticus,S
3028312,Herbaspirillum sp. WKF16,S
3037797,Piscinibacter sp. XHJ-5,S
639200,Sphaerotilus sulfidivorans,S
215580,Caldimonas thermodepolymerans,S
536,Chromobacterium violaceum,S
172045,Elizabethkingia miricola,S
1211326,Spirosoma aerolatum,S
2528005,Stieleria varia,S
980254,Roseimaritima ulvae,S
206,Campylobacter sputorum,S
3133335,Sorangium sp. So ce1335,S
52,Chondromyces crocatus,S
184914,Corallococcus coralloides,S
881,Nitratidesulfovibrio vulgaris,S
947919,Desulfosarcina widdelii,S
408783,Streptomyces sp. CG4,S
2903752,Streptomyces sp. NBC_01116,S
1923,Streptomyces phaeochromogenes,S
904039,Arthrobacter sp. NEB 688,S
2871170,Cellulomonas sp. C5510,S
76862,Cellulomonas iranensis,S
1758689,Serinicoccus hydrothermalis,S
36809,Mycobacteroides abscessus,S
191493,Corynebacterium sphenisci,S
2975984,Micromonospora sp. NBC_01699,S
3239929,Dactylosporangium sp. CA-092794,S
3239934,Dactylosporangium sp. CA-233914,S
3239898,Actinoplanes sp. CA-030573,S
1955412,[Actinomadura] parvosata,S
1890302,Bacillus wiedmannii,S
2590012,Lysinibacillus agricola,S
3243076,Rossellomorea sp. FM04394,S
1536774,Paenibacillus sp. FSL H7-0357,S
2779445,Clostridium sp. 'deep sea',S
2652274,Eisenbergiella porci,S
112901,Sporomusa malonica,S
32046,Synechococcus elongatus,S
225999,Mesoplasma syrphidae,S
640330,Mycoplasma sp. Pen4,S
2489213,Deinococcus psychrotolerans,S
68909,Deinococcus geothermalis,S
2319844,Sphingomonas paeninsulae,S
3424718,Sphingosinithalassobacter sp. LHW66-3,S
117207,Sphingopyxis alaskensis,S
2338327,Tsuneonella amylolytica,S
430679,Nitratireductor kimnyeongensis,S
531813,Pelagibacterium halotolerans,S
2293862,Ruegeria sp. AD91A,S
2867010,Aliiroseovarius sp. M344,S
1564506,Rhodovulum sp. P5,S
2588711,Pelagovum pacificum,S
2202148,Azospirillum thermophilum,S
3100173,Thalassobaculum sp. OXR-137,S
1932662,Komagataeibacter diospyri,S
69666,Caulobacter mirabilis,S
2563896,Candidatus Pelagibacter giovannonii,S
34038,Rahnella aquatilis,S
1987580,Proteus columbae,S
1523392,Thalassotalea ponticola,S
3421652,Amphritea sp. HPY,S
2904242,Microbulbifer sp. YPW16,S
454662,Cellvibrio sp. KY-YJ-3,S
1737490,Agarilytica rhodophyticola,S
87883,Burkholderia multivorans,S
1494466,Burkholderia sp. FERM BP-3421,S
1267217,Melaminivora jejuensis,S
2914710,Sphaerotilus microaerophilus,S
418699,Azoarcus olearius,S
1114873,Flavobacterium tructae,S
2779362,Mesoflavibacter sp. SCSIO 43206,S
1446467,Hymenobacter swuensis,S
3402687,Mucilaginibacter sp. NFX135,S
2856523,Pedobacter sp. D749,S
496056,Anseongella ginsenosidimutans,S
3435775,Tundrisphaera sp. TA3,S
1387353,Paludisphaera borealis,S
1882662,Borrelia sp. HM,S
392734,Terriglobus roseus,S
2927975,Geothrix oryzae,S
75906,Thermocrinis ruber,S
2903824,Streptomyces sp. NBC_01320,S
2054410,Streptomyces tritici,S
3369522,Kitasatospora hibisci,S
2565366,Arthrobacter sp. PAMC25564,S
43675,Rothia mucilaginosa,S
3376990,Brevibacterium sp. GP-SGM9,S
209247,Nocardia yamanashiensis,S
2597660,Tomitella fengzijianii,S
2849501,Nocardioides panacis,S
3421643,Micromonospora sp. JCM 30529,S
240495,Pseudonocardia dioxanivorans,S
1045776,Kutzneria buriramensis,S
2802641,Kutzneria sp. CA-103260,S
3447454,Lentzea sp. HUAS TT2,S
762210,Bifidobacterium saguini,S
746691,Oceanobacillus kimchii,S
283734,Staphylococcus pseudintermedius,S
1288,Staphylococcus xylosus,S
247480,Thermaerobacillus caldiproteolyticus,S
39488,Anaerobutyricum hallii,S
1050624,Synechococcus sp. A15-127,S
229731,Natronobacterium lacisalsi,S
1434100,Methanosarcina sp. MTP4,S
2262,Pyrococcus woesei,S
455364,Chrysochromulina ericina virus,S
1914525,Sphingopyxis sp. FD7,S
2909249,Erythrobacter aurantius,S
3032592,Altererythrobacter arenosus,S
913,Nitrobacter winogradskyi,S
2060726,Neorhizobium sp. SOG26,S
3388653,Hoeflea sp. Naph1,S
2820278,Aquabacter sp. L1I39,S
3070220,Bartonella sp. C271,S
1922226,Anderseniella sp. Alg231-50,S
1389005,Sulfitobacter sp. SK012,S
1852027,Roseovarius confluentis,S
34004,Paracoccus aminovorans,S
2748098,Pikeienuella piscinae,S
1817965,Skermanella rosea,S
3374551,Caulobacter sp. UC70_42,S
1247023,Candidatus Arsenophonus nilaparvatae,S
2968969,Stutzerimonas frequens,S
353,Azotobacter chroococcum,S
28107,Pseudoalteromonas espejiana,S
2746230,Moritella sp. 24,S
413401,Vibrio comitans,S
685,Vibrio diazotrophicus,S
2982692,Halomonas sp. M4R1S46,S
1524258,Aliamphritea ceti,S
3398215,Neptuniibacter sp. SY11_33,S
1973002,Thiosocius teredinicola,S
1872431,Algiphilus sp.,S
1248727,endosymbiont of unidentified scaly snail isolate Monju,S
2509614,Rhodoferax sediminis,S
2807626,Glaciimonas sp. PAMC28666,S
1758194,Achromobacter sp. AONIH1,S
76115,Aromatoleum bremense,S
404405,Azospira restricta,S
916,Nitrosomonas eutropha,S
3040348,Aequorivita marisscotiae,S
1964215,Roseivirga sp.,S
3132707,Alistipes sp. i18-0019-D1,S
3234142,Pedobacter sp. WC2423,S
2962693,Mycovorax composti,S
2952158,Gracilimonas sediminicola,S
3448124,Planctomicrobium sp. SH661,S
3120278,Singulisphaera sp. Ch08,S
34094,Simkania sp.,S
2918170,Anaeromyxobacter oryzae,S
453230,Desulfarculus baarsii,S
2109558,Halobacteriovorax sp. BALOs_7,S
1885,Streptomyces actuosus,S
1078471,Serinicoccus profundi,S
2775496,Mycobacterium senriense,S
2915130,Dietzia sp. B32,S
200618,Nocardioides aromaticivorans,S
122358,Actinoplanes ianthinogenes,S
3118084,Saccharopolyspora sp. SCSIO 74807,S
2957203,Salinilacustrithrix flava,S
163877,Virgibacillus necropolis,S
1293,Staphylococcus gallinarum,S
755731,Clostridium sp. BNL1100,S
911092,Caldanaerobacter subterraneus,S
40091,Helcococcus kunzii,S
33031,Peptoniphilus lacrimalis,S
118163,Pleurocapsa sp. PCC 7327,S
2246,Haloferax volcanii,S
46020,Paramecium bursaria Chlorella virus NC1A,S
2726189,Novosphingobium terrae,S
675281,Aquibium microcysteis,S
151416,Bosea vestrisii,S
33047,Bartonella vinsonii,S
2821514,Algihabitans sp.,S
2897332,Roseomonas cutis,S
3422307,Humitalea sp. 24SJ18S-53,S
2708539,Caulobacter soli,S
284016,Phenylobacterium zucineum,S
539813,Enterobacter mori,S
3423946,Serratia sp. L9,S
2653853,Pseudomonas sp. SCB32,S
702115,Pseudomonas arsenicoxydans,S
28172,Vibrio metschnikovii,S
1789224,Acinetobacter larvae,S
437505,Granulosicoccus antarcticus,S
45056,Legionella adelaidensis,S
36873,Paraburkholderia xenovorans,S
2878150,Caballeronia sp. Lep1P3,S
3137182,Caballeronia sp. S22,S
93222,Pandoraea sputorum,S
2762322,Variovorax sp. PAMC26660,S
964,Herbaspirillum seropedicae,S
32002,Achromobacter denitrificans,S
2060723,Labilibaculum sp.,S
2949635,Xiashengella succiniciproducens,S
173480,Gemmatimonas aurantiaca,S
45655,Desulfonema magnum,S
2903710,Streptomyces sp. NBC_00996,S
2293571,Streptomyces inhibens,S
46351,Mycolicibacterium hassiacum,S
3415678,Dactylosporangium sp. McL0621,S
3239892,Actinomycetospora sp. CA-084318,S
46165,Actinomadura verrucosospora,S
2498135,Streptomonospora litoralis,S
3415671,Aquihabitans sp. McL0605,S
2789776,Actinomarinicola tropica,S
2419841,Virgibacillus sp. Bac330,S
3132300,Robertmurraya sp. 2P01SA,S
2954611,Aeribacillus sp. FSL K6-2833,S
528191,Paenibacillus xylanexedens,S
204936,Sporomusa aerivorans,S
1710540,Natronomonas salina,S
3060737,Theiavirus salishense,S
3427924,Chloriridovirus simulium1,S
2698828,Sphingomonas lacunae,S
2547601,Porphyrobacter sp. YT40,S
1982042,Tsuneonella mangrovi,S
1703340,Croceicoccus sp. Ery5,S
1348774,Croceicoccus naphthovorans,S
592064,Bradyrhizobium sp. LMG 9283,S
3386552,Bradyrhizobium sp. Pa8,S
3447427,Bradyrhizobium sp. PUT101,S
83627,Bradyrhizobium commune,S
110321,Sinorhizobium medicae,S
1872084,Nitratireductor sp.,S
1670800,Aquibium oceanicum,S
3028735,Chelativorans sp. AA-79,S
270351,Methylobacterium aquaticum,S
1871050,Bosea sp. (in: a-proteobacteria),S
3068632,Bosea beijingensis,S
94625,Brucella intermedia,S
2170729,Methyloceanibacter sp. wino2,S
3080828,Methylocapsa polymorpha,S
1894999,Enhydrobacter sp.,S
2795690,Kaistia sp. 32K,S
1702325,Chelatococcus sp. CO-6,S
2867012,Jannaschia sp. W003,S
2003365,Marivita sp.,S
135740,Paracoccus kondratievae,S
379347,Tritonibacter mobilis,S
1335048,Frigidibacter mobilis,S
3144925,Nitrospirillum viridazoti,S
1917215,Ferrovibrio sp.,S
34018,Rhodospirillum centenum,S
111831,Defluviicoccus vanus,S
2164067,Algihabitans albus,S
2115978,Candidatus Phycorickettsia trachydisci,S
1866326,Hyphococcus flavus,S
1177216,Candidatus Profftia tarda,S
2879119,Arsenophonus apicola,S
2487887,Pseudomonas sp. KU43P,S
198618,Pseudomonas umsongensis,S
797277,Halopseudomonas litoralis,S
1306992,Halioxenophilus aromaticivorans,S
1867834,Dyella acidisoli,S
45658,Vibrio scophthalmi,S
2899122,Photobacterium sp. TY1-4,S
3027472,Photobacterium sp. DA100,S
3084920,Halomonas kashgarensis,S
141390,Chromohalobacter israelensis,S
2895352,Aliamphritea hakodatensis,S
476,Moraxella bovis,S
3096260,Candidatus Thiodiazotropha sp. LNASS1,S
412034,Celerinatantimonas diazotrophica,S
75105,Paraburkholderia caribensis,S
2853163,Comamonas sp. NLF-1-9,S
2716225,Hydrogenophaga crocea,S
36863,Ideonella dechloratans,S
281362,Dechloromonas denitrificans,S
160808,Acidithiobacillus ferrivorans,S
2937442,Flavobacterium humidisoli,S
2976768,Seonamhaeicola sp. MEBiC01930,S
2545455,Rhizosphaericola mali,S
3423952,Puia sp. P3,S
2558931,Rhodocaloribacter litoris,S
1885344,Rubrivirga sp.,S
1891926,Fuerstiella marisgermanici,S
2527983,Caulifigura coniformis,S
2866311,Ruficoccus sp. ZRK36,S
83552,Parachlamydia acanthamoebae,S
3002742,Chlamydia sp. 12-01,S
29518,Borreliella afzelii,S
2903717,Streptomyces sp. NBC_01012,S
58344,Streptomyces celluloflavus,S
2763006,Streptomyces buecherae,S
1616117,Streptomyces formicae,S
2975960,Embleya sp. NBC_00888,S
2017685,Arthrobacter sp. PM3,S
446860,Kocuria flava,S
43348,Mycobacterium branderi,S
1141657,Nocardia vulneris,S
1828,Rhodococcoides fascians,S
161879,Corynebacterium kroppenstedtii,S
2061,Tsukamurella paurometabola,S
3400182,Nocardioides sp. T5,S
1877,Micromonospora echinospora,S
2975955,Amycolatopsis sp. NBC_00345,S
3052846,Amycolatopsis sp. DG1A-15b,S
568844,Microbispora hainanensis,S
3144843,Blastococcus sp. HT6-30,S
3144973,Blastococcus montanus,S
106370,Frankia casuarinae,S
2567941,Metabacillus sediminilitoris,S
575112,Anoxybacillus sp. D401a,S
1631871,Weissella jogaejeotgali,S
1296540,Paucilactobacillus nenjiangensis,S
712623,Streptococcus sp. oral taxon 061,S
185008,Butyrivibrio hungatei,S
45851,Eshraghiella crossota,S
2809031,Marinitoga aeolica,S
4950,Torulaspora delbrueckii,S
58290,Archaeoglobus veneficus,S
1470066,Nitrosopumilus cobalaminigenes,S
1016987,Novosphingobium sp. THN1,S
46429,Sphingobium chlorophenolicum,S
3122054,Sphingopyxis sp. J-6,S
692370,Tsuneonella dongtanensis,S
108015,Bradyrhizobium yuanmingense,S
3119830,Nitrobacter sp. NHB1,S
2917727,Rhizobium sp. C104,S
398,Rhizobium tropici,S
1904378,Acuticoccus sp.,S
2766526,Salinarimonas sp.,S
2867022,Sulfitobacter sp. S190,S
1379903,Roseivivax marinus,S
3029062,Alloyangia sp. H15,S
561184,Mameliella alba,S
3096987,Shimia sp. MIT910701,S
2807096,Neotabrizicola shimadae,S
3015177,Phenylobacterium sp. NIBR 498073,S
3035935,Marinivivus vitaminiproducens,S
86106,endosymbiont of Acanthamoeba sp. UWC8,S
2038636,Hyphococcus sp.,S
3138178,Leclercia sp. S52,S
1082704,Lonsdalea britannica,S
2883205,Pseudomonas sp. L5B5,S
319939,Metapseudomonas otitidis,S
2686358,Paraglaciecola sp. L3A3,S
2054316,Thalassotalea atypica,S
2865112,Agrilutibacter terrestris,S
2698682,Solilutibacter oculi,S
1481914,Vibrio ishigakensis,S
293552,Marinomonas polaris,S
2024551,Thiocapsa sp.,S
393765,Candidatus Endoriftia persephonae,S
47960,Guyparkeria halophila,S
134536,Paraburkholderia caledonica,S
2527691,Rhodoferax aquaticus,S
2728020,Massilia forsythiae,S
1353891,Achromobacter deleyi,S
2980099,Paenalcaligenes faecalis,S
2898431,Aquabacterium sp. J223,S
356837,Azoarcus sp. DN11,S
2675298,Sulfuriferula nivalis,S
3238809,Capnocytophaga sp. ARDL2,S
3404064,Chryseobacterium sp. S-02,S
2835648,Hymenobacter sp. BT18,S
2932249,Hymenobacter cellulosivorans,S
3127470,Bernardetia sp. MNP-M8,S
28118,Odoribacter splanchnicus,S
1550579,Mucilaginibacter gotjawali,S
2557994,Sphingobacterium sp. CZ-2,S
3056733,Candidatus Palauibacter irciniicola,S
2267891,Campylobacter novaezeelandiae,S
1244531,Campylobacter iguaniorum,S
2590022,Sulfurimonas lithotrophica,S
83455,Myxococcus stipitatus,S
404589,Anaeromyxobacter sp. Fw109-5,S
351604,Geotalea uraniireducens,S
1137606,Leptospira mayottensis,S
3068889,Geothrix sp. 21YS21S-4,S
2493639,Fluviispira sanaruensis,S
2892996,Streptomyces sp. SCSIO ZS0520,S
3238634,Streptomyces sp. Y1,S
2903641,Streptomyces sp. NBC_00250,S
68280,Streptomyces violaceusniger,S
83656,Streptomyces tsukubensis,S
103232,Streptomyces ipomoeae,S
452529,Streptomyces scopuliridis,S
1612435,Streptomyces kronopolitis,S
47759,Streptomyces tubercidicus,S
68217,Kitasatospora herbaricolor,S
2175645,Curtobacterium sp. MCPF17_002,S
2973977,Cellulomonas sp. NS3,S
444597,Mycolicibacterium insubricum,S
1775,Mycobacterium cookii,S
37330,Nocardia nova,S
33010,Cutibacterium avidum,S
2775081,Propioniciclava soli,S
